Date,day,month,year,price
09-01-2017,9,1,2017,3.14
10-01-2017,10,1,2017,3.21
11-01-2017,11,1,2017,3.27
12-01-2017,12,1,2017,3.36
13-01-2017,13,1,2017,3.36
16-01-2017,16,1,2017,3.36
17-01-2017,17,1,2017,3.37
18-01-2017,18,1,2017,3.26
19-01-2017,19,1,2017,3.25
20-01-2017,20,1,2017,3.23
23-01-2017,23,1,2017,3.16
24-01-2017,24,1,2017,3.16
25-01-2017,25,1,2017,3.26
26-01-2017,26,1,2017,3.44
27-01-2017,27,1,2017,3.31
30-01-2017,30,1,2017,3.22
31-01-2017,31,1,2017,3
01-02-2017,1,2,2017,3.15
02-02-2017,2,2,2017,3.13
03-02-2017,3,2,2017,3.13
06-02-2017,6,2,2017,2.92
07-02-2017,7,2,2017,3.03
08-02-2017,8,2,2017,3.05
09-02-2017,9,2,2017,3.11
10-02-2017,10,2,2017,3.11
13-02-2017,13,2,2017,2.93
14-02-2017,14,2,2017,2.85
15-02-2017,15,2,2017,2.95
16-02-2017,16,2,2017,2.88
17-02-2017,17,2,2017,2.75
20-02-2017,20,2,2017,2.75
21-02-2017,21,2,2017,2.56
22-02-2017,22,2,2017,2.52
23-02-2017,23,2,2017,2.63
24-02-2017,24,2,2017,2.63
27-02-2017,27,2,2017,2.44
28-02-2017,28,2,2017,2.54
01-03-2017,1,3,2017,2.54
02-03-2017,2,3,2017,2.59
03-03-2017,3,3,2017,2.5
06-03-2017,6,3,2017,2.68
07-03-2017,7,3,2017,2.68
08-03-2017,8,3,2017,2.59
09-03-2017,9,3,2017,2.83
10-03-2017,10,3,2017,2.98
13-03-2017,13,3,2017,3.04
14-03-2017,14,3,2017,3.02
15-03-2017,15,3,2017,3.02
16-03-2017,16,3,2017,2.84
17-03-2017,17,3,2017,2.85
20-03-2017,20,3,2017,2.93
21-03-2017,21,3,2017,3.09
22-03-2017,22,3,2017,3.02
23-03-2017,23,3,2017,2.93
24-03-2017,24,3,2017,2.97
27-03-2017,27,3,2017,2.94
28-03-2017,28,3,2017,2.95
29-03-2017,29,3,2017,3.03
30-03-2017,30,3,2017,3.08
31-03-2017,31,3,2017,3.13
03-04-2017,3,4,2017,3.13
04-04-2017,4,4,2017,3.06
05-04-2017,5,4,2017,3.22
06-04-2017,6,4,2017,3.23
07-04-2017,7,4,2017,3.23
10-04-2017,10,4,2017,3.15
11-04-2017,11,4,2017,3.11
12-04-2017,12,4,2017,2.97
13-04-2017,13,4,2017,3
14-04-2017,14,4,2017,3
17-04-2017,17,4,2017,3.09
18-04-2017,18,4,2017,3.11
19-04-2017,19,4,2017,3.11
20-04-2017,20,4,2017,3.13
21-04-2017,21,4,2017,3.06
24-04-2017,24,4,2017,3.06
25-04-2017,25,4,2017,2.99
26-04-2017,26,4,2017,3.06
27-04-2017,27,4,2017,3.13
28-04-2017,28,4,2017,3.2
01-05-2017,1,5,2017,3.2
02-05-2017,2,5,2017,3.13
03-05-2017,3,5,2017,3.14
04-05-2017,4,5,2017,3.11
05-05-2017,5,5,2017,3.1
08-05-2017,8,5,2017,3.06
09-05-2017,9,5,2017,3.03
10-05-2017,10,5,2017,3.03
11-05-2017,11,5,2017,3.23
12-05-2017,12,5,2017,3.24
15-05-2017,15,5,2017,3.26
16-05-2017,16,5,2017,3.27
17-05-2017,17,5,2017,3.27
18-05-2017,18,5,2017,3.13
19-05-2017,19,5,2017,3.11
22-05-2017,22,5,2017,3.24
23-05-2017,23,5,2017,3.22
24-05-2017,24,5,2017,3.22
25-05-2017,25,5,2017,3.1
26-05-2017,26,5,2017,3.1
29-05-2017,29,5,2017,3.1
30-05-2017,30,5,2017,3.1
31-05-2017,31,5,2017,3.05
01-06-2017,1,6,2017,3.05
02-06-2017,2,6,2017,2.85
05-06-2017,5,6,2017,2.92
06-06-2017,6,6,2017,2.92
07-06-2017,7,6,2017,3.06
08-06-2017,8,6,2017,2.98
09-06-2017,9,6,2017,3.03
12-06-2017,12,6,2017,3.12
13-06-2017,13,6,2017,3.12
14-06-2017,14,6,2017,2.95
15-06-2017,15,6,2017,2.94
16-06-2017,16,6,2017,3.01
19-06-2017,19,6,2017,2.87
20-06-2017,20,6,2017,2.91
21-06-2017,21,6,2017,2.91
22-06-2017,22,6,2017,2.88
23-06-2017,23,6,2017,2.89
26-06-2017,26,6,2017,2.98
27-06-2017,27,6,2017,2.99
28-06-2017,28,6,2017,3.03
29-06-2017,29,6,2017,3.07
30-06-2017,30,6,2017,2.98
03-07-2017,3,7,2017,2.98
04-07-2017,4,7,2017,2.98
05-07-2017,5,7,2017,2.98
06-07-2017,6,7,2017,2.89
07-07-2017,7,7,2017,2.91
10-07-2017,10,7,2017,2.92
11-07-2017,11,7,2017,2.98
12-07-2017,12,7,2017,3.01
13-07-2017,13,7,2017,2.96
14-07-2017,14,7,2017,2.94
17-07-2017,17,7,2017,3.04
18-07-2017,18,7,2017,3.11
19-07-2017,19,7,2017,3.11
20-07-2017,20,7,2017,3.12
21-07-2017,21,7,2017,3.06
24-07-2017,24,7,2017,2.99
25-07-2017,25,7,2017,2.99
26-07-2017,26,7,2017,2.92
27-07-2017,27,7,2017,2.95
28-07-2017,28,7,2017,2.96
31-07-2017,31,7,2017,2.87
01-08-2017,1,8,2017,2.8
02-08-2017,2,8,2017,2.8
03-08-2017,3,8,2017,2.76
04-08-2017,4,8,2017,2.76
07-08-2017,7,8,2017,2.8
08-08-2017,8,8,2017,2.81
09-08-2017,9,8,2017,2.81
10-08-2017,10,8,2017,2.89
11-08-2017,11,8,2017,2.96
14-08-2017,14,8,2017,3.02
15-08-2017,15,8,2017,2.96
16-08-2017,16,8,2017,2.94
17-08-2017,17,8,2017,2.91
18-08-2017,18,8,2017,2.9
21-08-2017,21,8,2017,3
22-08-2017,22,8,2017,3
23-08-2017,23,8,2017,2.94
24-08-2017,24,8,2017,2.97
25-08-2017,25,8,2017,2.93
28-08-2017,28,8,2017,2.95
29-08-2017,29,8,2017,2.95
30-08-2017,30,8,2017,2.95
31-08-2017,31,8,2017,2.92
01-09-2017,1,9,2017,2.88
04-09-2017,4,9,2017,2.88
05-09-2017,5,9,2017,2.88
06-09-2017,6,9,2017,2.98
07-09-2017,7,9,2017,2.92
08-09-2017,8,9,2017,2.88
11-09-2017,11,9,2017,2.88
12-09-2017,12,9,2017,2.88
13-09-2017,13,9,2017,3.02
14-09-2017,14,9,2017,3.03
15-09-2017,15,9,2017,3
18-09-2017,18,9,2017,3.11
19-09-2017,19,9,2017,3.18
20-09-2017,20,9,2017,3.13
21-09-2017,21,9,2017,3.11
22-09-2017,22,9,2017,2.93
25-09-2017,25,9,2017,2.96
26-09-2017,26,9,2017,2.96
27-09-2017,27,9,2017,2.98
28-09-2017,28,9,2017,2.96
29-09-2017,29,9,2017,2.94
02-10-2017,2,10,2017,2.94
03-10-2017,3,10,2017,2.73
04-10-2017,4,10,2017,2.8
05-10-2017,5,10,2017,2.8
06-10-2017,6,10,2017,2.93
09-10-2017,9,10,2017,2.87
10-10-2017,10,10,2017,2.89
11-10-2017,11,10,2017,2.89
12-10-2017,12,10,2017,2.95
13-10-2017,13,10,2017,2.99
16-10-2017,16,10,2017,2.87
17-10-2017,17,10,2017,2.88
18-10-2017,18,10,2017,2.81
19-10-2017,19,10,2017,2.83
20-10-2017,20,10,2017,2.8
23-10-2017,23,10,2017,2.95
24-10-2017,24,10,2017,2.95
25-10-2017,25,10,2017,2.98
26-10-2017,26,10,2017,2.91
27-10-2017,27,10,2017,2.78
30-10-2017,30,10,2017,2.94
31-10-2017,31,10,2017,2.84
01-11-2017,1,11,2017,2.68
02-11-2017,2,11,2017,2.68
03-11-2017,3,11,2017,2.75
06-11-2017,6,11,2017,3.01
07-11-2017,7,11,2017,3.07
08-11-2017,8,11,2017,3.16
09-11-2017,9,11,2017,3.18
10-11-2017,10,11,2017,3.17
13-11-2017,13,11,2017,3.13
14-11-2017,14,11,2017,3.06
15-11-2017,15,11,2017,3.16
16-11-2017,16,11,2017,3.09
17-11-2017,17,11,2017,3.04
20-11-2017,20,11,2017,3.04
21-11-2017,21,11,2017,3.05
22-11-2017,22,11,2017,3.05
23-11-2017,23,11,2017,3.05
24-11-2017,24,11,2017,3.05
27-11-2017,27,11,2017,2.88
28-11-2017,28,11,2017,2.88
29-11-2017,29,11,2017,3.06
30-11-2017,30,11,2017,3.06
01-12-2017,1,12,2017,2.84
04-12-2017,4,12,2017,2.91
05-12-2017,5,12,2017,2.86
06-12-2017,6,12,2017,2.86
07-12-2017,7,12,2017,2.81
08-12-2017,8,12,2017,2.78
11-12-2017,11,12,2017,2.81
12-12-2017,12,12,2017,2.87
13-12-2017,13,12,2017,2.87
14-12-2017,14,12,2017,2.69
15-12-2017,15,12,2017,2.6
18-12-2017,18,12,2017,2.71
19-12-2017,19,12,2017,2.75
20-12-2017,20,12,2017,2.72
21-12-2017,21,12,2017,2.64
22-12-2017,22,12,2017,2.63
26-12-2017,26,12,2017,2.68
27-12-2017,27,12,2017,2.76
28-12-2017,28,12,2017,2.97
29-12-2017,29,12,2017,3.69
02-01-2018,2,1,2018,6.24
03-01-2018,3,1,2018,6.24
04-01-2018,4,1,2018,4.65
05-01-2018,5,1,2018,
08-01-2018,8,1,2018,2.89
09-01-2018,9,1,2018,2.93
10-01-2018,10,1,2018,3.16
11-01-2018,11,1,2018,3.16
12-01-2018,12,1,2018,4.06
16-01-2018,16,1,2018,5.46
17-01-2018,17,1,2018,3.92
18-01-2018,18,1,2018,3.92
19-01-2018,19,1,2018,3.2
22-01-2018,22,1,2018,3.13
23-01-2018,23,1,2018,3.35
24-01-2018,24,1,2018,3.54
25-01-2018,25,1,2018,3.54
26-01-2018,26,1,2018,3.58
29-01-2018,29,1,2018,3.6
30-01-2018,30,1,2018,3.6
31-01-2018,31,1,2018,3.34
01-02-2018,1,2,2018,3.06
02-02-2018,2,2,2018,2.91
05-02-2018,5,2,2018,2.85
06-02-2018,6,2,2018,2.75
07-02-2018,7,2,2018,2.74
08-02-2018,8,2,2018,2.74
09-02-2018,9,2,2018,2.66
12-02-2018,12,2,2018,2.6
13-02-2018,13,2,2018,2.58
14-02-2018,14,2,2018,2.53
15-02-2018,15,2,2018,2.49
16-02-2018,16,2,2018,2.49
20-02-2018,20,2,2018,2.61
21-02-2018,21,2,2018,2.65
22-02-2018,22,2,2018,2.65
23-02-2018,23,2,2018,2.58
26-02-2018,26,2,2018,2.6
27-02-2018,27,2,2018,2.59
28-02-2018,28,2,2018,2.66
01-03-2018,1,3,2018,2.67
02-03-2018,2,3,2018,2.67
05-03-2018,5,3,2018,2.7
06-03-2018,6,3,2018,2.7
07-03-2018,7,3,2018,2.8
08-03-2018,8,3,2018,2.8
09-03-2018,9,3,2018,2.71
12-03-2018,12,3,2018,2.78
13-03-2018,13,3,2018,2.76
14-03-2018,14,3,2018,2.69
15-03-2018,15,3,2018,2.7
16-03-2018,16,3,2018,2.62
19-03-2018,19,3,2018,2.62
20-03-2018,20,3,2018,2.71
21-03-2018,21,3,2018,2.74
22-03-2018,22,3,2018,2.62
23-03-2018,23,3,2018,2.58
26-03-2018,26,3,2018,2.63
27-03-2018,27,3,2018,2.6
28-03-2018,28,3,2018,2.64
29-03-2018,29,3,2018,2.81
02-04-2018,2,4,2018,2.75
03-04-2018,3,4,2018,2.75
04-04-2018,4,4,2018,2.81
05-04-2018,5,4,2018,2.81
06-04-2018,6,4,2018,2.81
09-04-2018,9,4,2018,2.78
10-04-2018,10,4,2018,2.78
11-04-2018,11,4,2018,2.74
12-04-2018,12,4,2018,2.76
13-04-2018,13,4,2018,2.82
16-04-2018,16,4,2018,2.88
17-04-2018,17,4,2018,2.84
18-04-2018,18,4,2018,2.85
19-04-2018,19,4,2018,2.8
20-04-2018,20,4,2018,2.78
23-04-2018,23,4,2018,2.78
24-04-2018,24,4,2018,2.79
25-04-2018,25,4,2018,2.81
26-04-2018,26,4,2018,2.81
27-04-2018,27,4,2018,2.82
30-04-2018,30,4,2018,2.75
01-05-2018,1,5,2018,2.75
02-05-2018,2,5,2018,2.77
03-05-2018,3,5,2018,2.75
04-05-2018,4,5,2018,2.75
07-05-2018,7,5,2018,2.74
08-05-2018,8,5,2018,2.77
09-05-2018,9,5,2018,2.75
10-05-2018,10,5,2018,2.78
11-05-2018,11,5,2018,2.75
14-05-2018,14,5,2018,2.84
15-05-2018,15,5,2018,2.83
16-05-2018,16,5,2018,2.85
17-05-2018,17,5,2018,2.75
18-05-2018,18,5,2018,2.75
21-05-2018,21,5,2018,2.77
22-05-2018,22,5,2018,2.76
23-05-2018,23,5,2018,2.89
24-05-2018,24,5,2018,2.88
25-05-2018,25,5,2018,2.88
29-05-2018,29,5,2018,2.84
30-05-2018,30,5,2018,2.83
31-05-2018,31,5,2018,2.94
01-06-2018,1,6,2018,2.91
04-06-2018,4,6,2018,2.89
05-06-2018,5,6,2018,2.89
06-06-2018,6,6,2018,2.89
07-06-2018,7,6,2018,3.02
08-06-2018,8,6,2018,2.91
11-06-2018,11,6,2018,3
12-06-2018,12,6,2018,2.98
13-06-2018,13,6,2018,2.98
14-06-2018,14,6,2018,2.99
15-06-2018,15,6,2018,3.02
18-06-2018,18,6,2018,2.99
19-06-2018,19,6,2018,2.95
20-06-2018,20,6,2018,2.96
21-06-2018,21,6,2018,3.08
22-06-2018,22,6,2018,2.95
25-06-2018,25,6,2018,2.96
26-06-2018,26,6,2018,2.98
27-06-2018,27,6,2018,3.01
28-06-2018,28,6,2018,2.99
29-06-2018,29,6,2018,2.96
02-07-2018,2,7,2018,2.9
03-07-2018,3,7,2018,2.9
05-07-2018,5,7,2018,2.91
06-07-2018,6,7,2018,2.91
09-07-2018,9,7,2018,2.9
10-07-2018,10,7,2018,2.9
11-07-2018,11,7,2018,2.89
12-07-2018,12,7,2018,2.89
13-07-2018,13,7,2018,2.86
16-07-2018,16,7,2018,2.76
17-07-2018,17,7,2018,2.81
18-07-2018,18,7,2018,2.8
19-07-2018,19,7,2018,2.75
20-07-2018,20,7,2018,2.79
23-07-2018,23,7,2018,2.79
24-07-2018,24,7,2018,2.73
25-07-2018,25,7,2018,2.82
26-07-2018,26,7,2018,2.82
27-07-2018,27,7,2018,2.78
30-07-2018,30,7,2018,2.75
31-07-2018,31,7,2018,2.82
01-08-2018,1,8,2018,2.8
02-08-2018,2,8,2018,2.77
03-08-2018,3,8,2018,2.86
06-08-2018,6,8,2018,2.85
07-08-2018,7,8,2018,2.95
08-08-2018,8,8,2018,2.99
09-08-2018,9,8,2018,3.02
10-08-2018,10,8,2018,2.96
13-08-2018,13,8,2018,2.92
14-08-2018,14,8,2018,3.02
15-08-2018,15,8,2018,3.02
16-08-2018,16,8,2018,3.02
17-08-2018,17,8,2018,3.01
20-08-2018,20,8,2018,3.04
21-08-2018,21,8,2018,3.01
22-08-2018,22,8,2018,3.02
23-08-2018,23,8,2018,3.01
24-08-2018,24,8,2018,2.99
27-08-2018,27,8,2018,2.98
28-08-2018,28,8,2018,2.98
29-08-2018,29,8,2018,2.96
30-08-2018,30,8,2018,2.96
31-08-2018,31,8,2018,2.98
04-09-2018,4,9,2018,2.96
05-09-2018,5,9,2018,3
06-09-2018,6,9,2018,2.93
07-09-2018,7,9,2018,2.88
10-09-2018,10,9,2018,2.9
11-09-2018,11,9,2018,2.94
12-09-2018,12,9,2018,2.98
13-09-2018,13,9,2018,2.94
14-09-2018,14,9,2018,2.91
17-09-2018,17,9,2018,2.95
18-09-2018,18,9,2018,3
19-09-2018,19,9,2018,3.11
20-09-2018,20,9,2018,3.07
21-09-2018,21,9,2018,3.02
24-09-2018,24,9,2018,3.04
25-09-2018,25,9,2018,3.12
26-09-2018,26,9,2018,3.1
27-09-2018,27,9,2018,3.05
28-09-2018,28,9,2018,3.01
01-10-2018,1,10,2018,3.13
02-10-2018,2,10,2018,3.14
03-10-2018,3,10,2018,3.26
04-10-2018,4,10,2018,3.39
05-10-2018,5,10,2018,3.25
08-10-2018,8,10,2018,3.28
09-10-2018,9,10,2018,3.4
10-10-2018,10,10,2018,3.45
11-10-2018,11,10,2018,3.16
12-10-2018,12,10,2018,3.19
15-10-2018,15,10,2018,3.26
19-10-2018,19,10,2018,3.26
26-10-2018,26,10,2018,3.32
16-11-2018,16,11,2018,4.23
23-11-2018,23,11,2018,4.67
30-11-2018,30,11,2018,4.43
07-12-2018,7,12,2018,4.49
14-12-2018,14,12,2018,4.38
21-12-2018,21,12,2018,3.73
28-12-2018,28,12,2018,3.26
04-01-2019,4,1,2019,2.92
11-01-2019,11,1,2019,2.89
18-01-2019,18,1,2019,3.5
25-01-2019,25,1,2019,3.19
01-02-2019,1,2,2019,2.9
08-02-2019,8,2,2019,2.59
15-02-2019,15,2,2019,2.65
22-02-2019,22,2,2019,2.71
01-03-2019,1,3,2019,2.91
08-03-2019,8,3,2019,3.28
15-03-2019,15,3,2019,2.89
22-03-2019,22,3,2019,2.86
29-03-2019,29,3,2019,2.71
05-04-2019,5,4,2019,2.7
12-04-2019,12,4,2019,2.72
19-04-2019,19,4,2019,2.62
26-04-2019,26,4,2019,2.56
03-05-2019,3,5,2019,2.59
10-05-2019,10,5,2019,2.6
17-05-2019,17,5,2019,2.67
24-05-2019,24,5,2019,2.66
31-05-2019,31,5,2019,2.66
07-06-2019,7,6,2019,2.45
14-06-2019,14,6,2019,2.41
21-06-2019,21,6,2019,2.4
28-06-2019,28,6,2019,2.34
05-07-2019,5,7,2019,2.31
12-07-2019,12,7,2019,2.47
19-07-2019,19,7,2019,2.44
26-07-2019,26,7,2019,2.3
02-08-2019,2,8,2019,2.24
09-08-2019,9,8,2019,2.11
16-08-2019,16,8,2019,2.21
23-08-2019,23,8,2019,2.27
30-08-2019,30,8,2019,2.28
06-09-2019,6,9,2019,2.46
13-09-2019,13,9,2019,2.64
20-09-2019,20,9,2019,2.63
27-09-2019,27,9,2019,2.52
04-10-2019,4,10,2019,2.33
11-10-2019,11,10,2019,2.26
18-10-2019,18,10,2019,2.25
25-10-2019,25,10,2019,2.25
01-11-2019,1,11,2019,2.62
08-11-2019,8,11,2019,2.82
15-11-2019,15,11,2019,2.73
22-11-2019,22,11,2019,2.58
29-11-2019,29,11,2019,2.49
06-12-2019,6,12,2019,2.38
13-12-2019,13,12,2019,2.24
20-12-2019,20,12,2019,2.28
27-12-2019,27,12,2019,2.03
03-01-2020,3,1,2020,2.05
10-01-2020,10,1,2020,2.09
17-01-2020,17,1,2020,2.06
24-01-2020,24,1,2020,1.93
31-01-2020,31,1,2020,1.95
07-02-2020,7,2,2020,1.89
14-02-2020,14,2,2020,1.9
21-02-2020,21,2,2020,2
28-02-2020,28,2,2020,1.88
06-03-2020,6,3,2020,1.8
13-03-2020,13,3,2020,1.86
20-03-2020,20,3,2020,1.82
27-03-2020,27,3,2020,1.74
03-04-2020,3,4,2020,1.63
10-04-2020,10,4,2020,1.77
17-04-2020,17,4,2020,1.72
24-04-2020,24,4,2020,1.85
01-05-2020,1,5,2020,1.71
08-05-2020,8,5,2020,1.84
15-05-2020,15,5,2020,1.63
22-05-2020,22,5,2020,1.78
29-05-2020,29,5,2020,1.76
